DateTime,Market1: Close,Market1: High,Market1: Low,Market1: Open,Market2: Close,Market2: High,Market2: Low,Market2: Open,Market2: Open_Interest,Market2: Volume,Market3: Close,Market3: High,Market3: Low,Market3: Open,Market3: Open_Interest,Market3: Volume
2020-12-26 0:00:00,308.75,322.85,308.5,321.3,6880,7161,6865,7121,320618,102135,53070,53360,52670,53060,780404,168268
2020-12-27 0:00:00,308.2,311.9,306.15,309.5,6845,6941,6809,6892,317261,102496,52160,52820,51780,52700,785766,302370
2020-12-28 0:00:00,303.35,308.4,302.6,307.65,6755,6858,6733,6840,322266,62868,51800,52210,51440,52120,795296,258852
2020-12-29 0:00:00,308.65,309.7,304.25,305,6831,6889,6785.75,6786,320939,46980,51550,52080,51100,51540,793352,77146
2020-12-30 0:00:00,316.25,316.9,307.95,308.65,6988,7025,6843,6851.5,321178,56999,52130,52470,51700,51800,811110,55258
2020-12-31 0:00:00,323.6,323.75,313.9,316.35,7163,7176.5,6965.5,7018,320188,62524,52760,53020,52420,52600,792108,51918
2021-01-01 0:00:00,324.55,324.9,321.25,323.7,7182,7202,7125.5,7166,318939,40036,,,,,,
2021-01-02 0:00:00,324.85,327.2,323.55,324.55,7233,7253,7181,7194.5,320768,51227,,,,,,
2021-01-03 0:00:00,,,,,7118,7206,7088,7189,316711,24163,,,,,,
2021-01-04 0:00:00,319.05,324.6,318.05,323.95,7090,7125,7060,7125,311640,24814,,,,,,
2021-01-05 0:00:00,321.6,322.95,316.4,318.7,7119,7144.5,7034.5,7081.5,310364,25947,,,,,,
2021-01-06 0:00:00,324.15,324.35,315.35,320.05,7162,7193,7003.5,7088,309392,48930,52960,53270,52750,53220,780660,35902
2021-01-07 0:00:00,321.25,323.55,319,323.4,7095,7167.5,7083.5,7166,306159,33263,53790,54070,53030,53070,806984,103254
2021-01-08 0:00:00,319.75,323.4,318.8,320.85,7110,7179,7092,7113,302768,41862,53680,53980,53430,53710,823752,107706
2021-01-09 0:00:00,315.75,320.95,313.35,319.9,7021,7143,6988.5,7127.5,302028,52056,53540,53800,53340,53700,831046,85628
2021-01-10 0:00:00,310.75,315.65,310.2,315.5,6931,7037.5,6923.5,7020,303936,47930,52940,53490,52680,53330,847412,139806
2021-01-11 0:00:00,309.95,312.15,308.05,310.45,6922,6965,6858.5,6930,303499,53649,52560,52860,52300,52780,855760,118938
2021-01-12 0:00:00,310.1,311.85,308.75,310.45,6898,6960,6881,6924,296310,44367,52450,52700,52110,52170,859790,146956
2021-01-13 0:00:00,310.55,311.45,307.35,311.45,6910,6943,6855,6932,297803,37298,52280,52580,52040,52390,867046,154072
2021-01-14 0:00:00,313.7,315.5,310.45,310.45,7004,7029.5,6928.5,6936,301105,36878,52320,52740,51850,52060,880408,191752
2021-01-15 0:00:00,311.4,312.25,309.65,312.25,6950,6990,6905,6972,302799,41179,52680,52940,52420,52850,876738,190386
2021-01-16 0:00:00,305.85,309.8,305.15,309.8,6833,6952.5,6809,6944.5,304187,42519,52220,52450,51950,52230,873094,197866
2021-01-17 0:00:00,311.6,312.55,304.1,305.8,6962,6971.5,6777,6839,302587,51045,51540,51970,51080,51820,873982,289024
2021-01-18 0:00:00,310.4,312.5,309.2,312.35,6913,6992,6886.5,6964,301383,34898,52040,52560,51410,51410,877778,308666
2021-01-19 0:00:00,311.9,312.15,309.3,310.05,6945,6959,6873.5,6929,302329,30380,51930,52200,51710,51950,884420,210318
2021-01-20 0:00:00,314,317.05,312.3,312.35,6988.5,7064,6925,6939,302467,45169,52150,52480,51890,52090,875642,223704
2021-01-21 0:00:00,311.1,314.45,309.2,313.15,6920,7011.5,6890,6989.5,302279,40853,52390,52740,51980,52600,872146,248478
2021-01-22 0:00:00,309.3,312.6,307.6,312.3,6888,6974,6852,6907.5,303308,33736,52190,52530,51980,52080,852498,42988
2021-01-23 0:00:00,306.95,309,305.55,309,6854,6880,6785,6872.5,297906,40571,51780,52400,51400,52360,871728,74834
2021-01-24 0:00:00,302.55,306.8,302.25,306.15,6755,6865.5,6730,6839.5,289442,66403,51580,51860,51350,51540,871144,45030
2021-01-25 0:00:00,304.85,306.85,301,303.25,6793,6835,6702,6755,288886,49669,51030,51550,50680,51500,892110,72976
2021-01-26 0:00:00,301.2,304.85,299.55,304.85,6695,6860,6674,6841.5,290764,62385,51230,51650,50560,50650,893996,94316
2021-01-27 0:00:00,298.45,300.65,297.35,300,6660,6719.5,6623.5,6718.5,291829,51521,50410,51250,49870,51200,882978,155050
2021-01-28 0:00:00,296.05,298.05,294.6,295,6602,6666,6532,6638,290658,62001,49650,50460,48900,50400,876706,154496
2021-01-29 0:00:00,299.15,297.75,297.6,297.6,6649,6721.5,6623.5,6635.5,293913,46143,49680,50070,48940,48950,880104,145968
2021-01-30 0:00:00,300.2,301,296.85,298.3,6665,6690,6605,6649,292831,49411,49640,49930,49390,49710,879730,115230
2021-01-31 0:00:00,302.55,304.9,299.45,300.1,6714,6778.5,6661.5,6671,291505,62808,49800,50230,49410,49790,881490,181994
2021-02-01 0:00:00,,,,,,,,,,,50160,50450,49920,50110,873740,112732
2021-02-02 0:00:00,305,307.25,303.7,304.8,,,,,,,50460,50790,50260,50320,866542,108144
2021-02-03 0:00:00,306.35,306.95,303.85,304.45,6796,6828,6764,6764,293043,47451,50560,50810,50310,50530,856216,136086
2021-02-04 0:00:00,301.05,306.95,297,306.7,6724,6822,6621.5,6811,298041,81631,50510,50720,50350,50650,841852,116416
2021-02-05 0:00:00,307.45,308.8,301.35,302.85,6816,6870,6721,6738.5,296430,45210,,,,,,
2021-02-06 0:00:00,305.85,306.85,302.45,306.85,6769,6840.65,6732,6772.5,298422,29233,,,,,,
2021-02-07 0:00:00,307.7,308.55,303.55,304.25,6830,6855,6750.5,6769,299897,42860,50500,50810,50220,50520,863568,123742
2021-02-08 0:00:00,313.7,314.1,306.8,307.6,6945,6973,6818,6830,304746,50105,50980,51350,50520,50720,864106,166274
2021-02-09 0:00:00,311.7,314.75,310.15,313.8,6950,6987.5,6893,6962.5,310075,47779,51270,51550,50900,51400,844182,186814
2021-02-10 0:00:00,306.35,312.3,304.05,311.35,6821,6933,6772,6913,312749,55682,50860,51370,50300,51360,844694,260970
2021-02-11 0:00:00,307.1,309.25,305.25,306.2,6830,6882.5,6802.5,6805,314581,40966,50420,50680,50140,50320,841754,225766
2021-02-12 0:00:00,309.55,311.7,304.4,306.45,6910.5,6936,6782.5,6835,310321,38666,50400,50740,50070,50700,838208,249156
2021-02-13 0:00:00,307.95,310.2,305.45,308.35,6877,6910,6812.5,6884.5,306803,40401,51000,51200,50680,50700,804790,54196
2021-02-14 0:00:00,315.85,317.85,307.6,308.5,7022,7075,6861,6876.5,304953,78738,51030,51530,50610,50700,800818,55520
2021-02-15 0:00:00,313.2,319.55,311.2,316.15,6984,7112,6933,7035.5,303445,76364,52100,52480,51800,51920,813472,94770
2021-02-16 0:00:00,313.5,314.7,310.55,312.6,6992,7007.5,6920,6967.5,303476,38587,51610,51860,51340,51680,810154,68660
2021-02-17 0:00:00,311.05,316.15,307.8,313.1,6943.5,7040.5,6858,6978,299925,52324,51910,52230,51610,51730,813204,64526
2021-02-18 0:00:00,314.2,316.75,310.05,310.7,7013,7050,6909.5,6927,300002,55246,51570,52030,51000,51160,798448,88322
2021-02-19 0:00:00,313.45,315.4,311.65,313.1,7008,7028,6948.5,6985.5,303306,45688,51930,52250,51680,52230,782942,84258
2021-02-20 0:00:00,311.4,314.4,308.7,312.9,6965,7007.5,6890,6981.5,303504,52658,51860,52080,51550,51980,774952,87510
2021-02-21 0:00:00,304.6,312,302.9,311.6,6797,6970,6776.5,6964.5,303506,50219,51780,51970,51560,51590,772964,96122
2021-02-22 0:00:00,305.25,306.55,303.3,305.15,6807,6852,6783.5,6824,304524,28568,,,,,,
2021-02-23 0:00:00,301.5,305.3,299.85,304.85,6745,6838,6710,6821,312670,46051,,,,,,
2021-02-24 0:00:00,304.75,305.85,302.8,303.25,6820,6856,6771.5,6771.5,309539,56463,51170,51400,50900,50960,780510,82136
2021-02-25 0:00:00,305.9,309.4,304.1,304.45,6827,6927.5,6792,6807.5,304085,49865,51170,51310,51020,51180,785504,101286
2021-02-26 0:00:00,306.55,308.05,304.6,306.3,6826,6892.5,6787,6864,304081,30941,51330,51550,50990,51450,777870,128410
2021-02-27 0:00:00,305.95,308.3,304.5,305.5,,,,,,,51280,51430,51130,51160,773224,125368
2021-02-28 0:00:00,304.05,306.95,299.8,305.8,6745,6870,6720,6826,307934,60082,51400,51680,51220,51630,775232,123160
2021-03-01 0:00:00,303.95,304.45,303.3,303.3,6810,6827.5,6766,6820,306812,39909,50900,51130,50450,50800,777408,246322
2021-03-02 0:00:00,309.25,309.4,304.3,304.3,6917,6929.5,6797.5,6817,306231,52844,51110,51320,50920,51000,772270,197810
2021-03-03 0:00:00,309.5,310.45,309.15,309.15,6942,6947,6897,6911,309034,38121,51480,51700,51350,51700,765664,212786
2021-03-04 0:00:00,307.85,308.6,307.05,307.5,6885,6957,6850,6925.5,309403,40252,51570,51760,51460,51500,755552,205314
2021-03-05 0:00:00,304.25,307.8,302.2,307.8,6808,6905,6765,6870,310196,55572,51270,51470,51060,51290,748558,187332
2021-03-06 0:00:00,305.85,306.05,303.5,303.5,6826,6850,6780.5,6808,308710,30030,51130,51370,50870,51120,713746,36390
2021-03-07 0:00:00,307.7,307.7,306.1,307.05,6879,6900,6833,6850,305589,33619,51260,51450,51070,51140,707548,24302
2021-03-08 0:00:00,305.1,306.9,304.5,305,6855,6881.5,6810,6868,302743,30121,51420,51540,51240,51310,699746,26470
2021-03-09 0:00:00,308.55,309,306.05,306.05,6879,6923,6829,6841.5,304272,39165,51480,51710,51130,51280,719770,63278
2021-03-10 0:00:00,311.9,313.3,310,310,6979,6999,6876,6895,307257,57187,51670,51850,51590,51820,715874,40820
2021-03-11 0:00:00,306.05,309,303.65,309,6867,6969.5,6805,6957,308805,60716,52060,52380,51800,52050,719060,83852
2021-03-12 0:00:00,308.55,309,305.75,305.75,6880,6913,6838.5,6846,306251,31684,51540,51640,51430,51590,713760,54878
2021-03-13 0:00:00,306.7,309.45,306.5,309.45,6885,6942,6840,6904,308727,35186,51680,51830,51500,51590,715470,58716
2021-03-14 0:00:00,,,,,,,,,,,51620,51780,51450,51610,710848,45544
2021-03-15 0:00:00,305.2,308,305.6,307.3,6860,6940,6815.5,6845,307180,50492,51730,51980,51450,51450,709684,58516
2021-03-16 0:00:00,306.9,307.65,301,305.5,6840,6856,6727,6821.5,309712,73369,51440,52120,50900,51920,730540,145992
2021-03-17 0:00:00,306.5,309.2,304.6,307.15,6852,6895.5,6801,6849,310424,49015,51380,51650,51000,51100,707776,95526
2021-03-18 0:00:00,309.85,310,305.6,306.3,6896,6912,6822.85,6840.5,308479,47150,51500,51740,51160,51370,693772,103862
2021-03-19 0:00:00,313.45,314.2,309,309.8,6975,6992,6891,6917.5,306942,45437,52060,52520,51640,51800,704886,135090
2021-03-20 0:00:00,319.85,325,312.35,313.8,7099,7117,6952.5,6983.5,313180,86493,52250,53000,52030,52200,718902,125738
2021-03-21 0:00:00,326.2,327.4,319.3,321.2,7220,7252,7092,7122,323082,83110,53000,53390,52520,52570,746610,229322
2021-03-22 0:00:00,327.5,331.55,325.75,326.75,7332,7348,7232.5,7235.5,331238,87290,53940,54360,53470,53490,769268,287162
2021-03-23 0:00:00,330,330.5,324.7,326.5,7312,7333,7211,7252.5,329057,72790,54130,54580,53690,54400,773102,314034
2021-03-24 0:00:00,325.7,330.35,324.45,329.95,7255,7329,7212.5,7311.5,334681,53484,54250,54480,54000,54050,775818,272404
2021-03-25 0:00:00,324.95,326.85,323.35,325.25,7222,7258,7192.5,7220.5,335820,35182,53970,54190,53730,54000,767170,200354
2021-03-26 0:00:00,325.4,327.15,322.4,324.55,7257,7259,7169,7212.5,334841,34408,53710,54030,53430,54010,749134,205028
2021-03-27 0:00:00,322.2,325.6,318.65,325.6,7177,7238,7156,7238,335755,38098,53800,54080,53520,53690,748540,219358
2021-03-28 0:00:00,314.45,321.8,313.1,320.1,7020,7168.5,6996,7143.5,334210,60712,53510,53720,53230,53550,738948,207270
2021-03-29 0:00:00,310.65,315.15,309.65,313.6,6964,7027.5,6918,7003,330683,16312,,,,,,
2021-03-30 0:00:00,304.7,313.35,303.65,312.65,6840,7002.5,6809,6969.5,321610,106898,52500,53100,51780,52880,664236,78598
2021-03-31 0:00:00,304.05,306.75,302.1,303.45,6773,6872,6772,6819,318519,69394,52020,52220,51670,51710,660518,46496
2021-04-01 0:00:00,302.15,305.35,301.8,303.75,6786,6842.5,6772.5,6818,318222,62005,51900,52140,51610,51910,659838,47398
2021-04-02 0:00:00,302.7,304.65,301.35,302.8,6789,6831.5,6768,6795.5,313086,41270,51890,52040,51740,51980,665948,46120
2021-04-03 0:00:00,298.7,304.5,296.8,302.75,6755,6837.5,6702.5,6820,310480,49587,52040,52290,51810,51960,661248,54598
2021-04-04 0:00:00,299.2,299.85,297.5,298.4,6713,6744,6692,6716,308303,42200,51700,51960,51480,51920,663252,59842
2021-04-05 0:00:00,298.45,300.45,296.05,299.55,6692.5,6748,6667,6723.5,307678,54014,51740,51930,51620,51700,659504,62566
2021-04-06 0:00:00,295.35,298.1,293,297.75,6623,6703,6589.5,6693,310180,54130,51950,52230,51580,51620,658534,82712
2021-04-07 0:00:00,295.1,298.05,294.25,295.1,6626,6692.5,6610.5,6636.5,308713,42627,51620,51960,51250,51550,660528,104716
2021-04-08 0:00:00,293.15,295.6,290.85,295.4,6523,6635.5,6519,6630,308876,47126,51510,51700,51130,51700,669746,101530
2021-04-09 0:00:00,290.6,294.2,289.7,293.05,6491,6612.5,6490,6565.5,306655,58267,51520,51740,51200,51550,669490,108982
2021-04-10 0:00:00,,,,,6386,6566,6344,6518,311802,55751,50910,51500,50100,51380,691760,204618
2021-04-11 0:00:00,281.4,290.95,281.1,290.95,6345,6428,6306.5,6406,310936,60251,49710,50310,49300,50190,671742,280700
2021-04-12 0:00:00,281.3,281.95,278.55,281.8,6282,6344,6221.5,6333.5,308493,64166,49270,49770,48640,49550,669494,313860
2021-04-13 0:00:00,283.9,285.9,283.4,284.95,6390,6438,6326,6329,305211,46193,49540,50080,48830,49100,668002,285956
2021-04-14 0:00:00,282.85,283,281,281.1,6332.5,6441,6301,6424,305897,43210,49800,50000,49580,49700,673406,209834
2021-04-15 0:00:00,273.35,281.8,271.45,281.8,6145,6328,6081,6328,313169,87117,48390,49750,47520,49570,661610,541382
2021-04-16 0:00:00,276.8,278,272.2,272.8,6228,6247,6103,6147.5,313738,54266,48490,49170,47780,48250,644544,450502
2021-04-17 0:00:00,277,277.65,275.3,277.5,6237,6244,6156,6227,313226,36504,48820,49010,48580,48770,635060,275076
2021-04-18 0:00:00,275.7,277.9,274,277.35,6192,6267.5,6150,6224,311584,36225,48990,49300,48720,48850,643782,296012
2021-04-19 0:00:00,273.95,277.35,273.65,276,6152,6261.5,6142,6189,305115,48524,48950,49270,48620,48800,617840,50378
2021-04-20 0:00:00,275.2,275.65,271,274.7,6150,6194.5,6080,6158.5,303049,42975,48570,48910,48230,48800,632838,59892
2021-04-21 0:00:00,268.6,275.55,266.95,275.55,6065,6214.5,5988,6189.5,305631,56747,48800,49230,48270,48270,609030,69284
2021-04-22 0:00:00,274.6,274.95,267.95,267.95,6147.5,6171.5,6007.5,6071.5,303091,43678,48390,48800,48070,48260,617908,75684
2021-04-23 0:00:00,273.7,274.9,273,274.85,6130,6205.5,6118,6153.5,303130,36018,48910,49210,48670,48750,609994,80540
2021-04-24 0:00:00,280,279.2,273.65,273.65,6295,6328,6110,6136,302334,56056,49260,49550,49000,49290,601504,65550
2021-04-25 0:00:00,280.6,284.35,279.3,279.3,6290,6331,6241,6269,300170,34544,50090,50350,49710,49720,588598,98598
2021-04-26 0:00:00,280.4,284.2,278.9,284.2,6291,6378,6256.5,6350,299822,38636,50110,50360,49850,49990,588134,76590
2021-04-27 0:00:00,278.75,278.75,278.75,278.75,6297,6325,6217.5,6271.5,298918,29882,50160,50360,49950,50090,589738,67564
2021-04-28 0:00:00,279.2,280.95,275.85,280.35,6250,6277,6162,6262,299264,37326,49970,50490,49420,50190,587304,99902
2021-04-29 0:00:00,283.15,284.15,276.9,279.5,6300,6341.5,6192,6242,298322,44448,49890,50110,49610,49790,569748,93280
2021-04-30 0:00:00,274.75,282.85,272.6,282.55,6172,6299.5,6106,6299.5,298912,49578,50040,50310,49680,49920,567068,133052
2021-05-01 0:00:00,273.75,275.95,270.75,274.75,6139.5,6177,6066,6145,302603,49631,49290,49620,48820,49530,575684,178794
2021-05-02 0:00:00,276.35,278.4,270.9,272.65,6206,6236,6074.5,6114.5,304173,45875,49300,49470,49150,49350,576010,119846
2021-05-03 0:00:00,273.15,275.85,270.65,275.55,6133,6182,6064,6156,305249,38631,49430,49860,49130,49480,569742,193168
2021-05-04 0:00:00,275.2,276.7,272.25,272.55,6175,6195,6106,6114,302496,30173,49380,49670,49020,49140,576716,184942
2021-05-05 0:00:00,275.1,277.35,273.6,275.3,6173,6209.5,6129,6171.5,303334,38576,49580,49760,49430,49490,588478,172390
2021-05-06 0:00:00,276.55,281.8,275.05,275.55,6225,6308,6166.5,6171.5,308948,55510,49710,50090,49370,49440,604656,267388
2021-05-07 0:00:00,274.25,277.45,273.1,276.4,6190,6220,6126.5,6199,309150,38525,49830,50170,49460,50020,598604,238180
2021-05-08 0:00:00,273.1,275.65,271.3,273.85,6153.5,6183,6095,6149.5,309574,34286,49680,49860,49530,49640,599686,180398
2021-05-09 0:00:00,268.2,274,267.7,273.25,6044,6150.5,6024,6138,306470,45623,49670,49980,49370,49820,589326,237192
2021-05-10 0:00:00,256,268.9,255.2,268.5,5801,6043,5773,6039,306884,81809,48840,49560,48240,49450,606760,365084
2021-05-11 0:00:00,261.65,264.3,256.4,258.3,5938,5957.5,5800,5827.5,309510,72528,47750,48380,47240,48310,619780,107112
2021-05-12 0:00:00,262.9,266.9,259.85,260.6,5926,5945,5864,5893.5,309244,45086,47850,48180,47500,47690,624614,81294
2021-05-13 0:00:00,266.85,268.25,264.2,265.5,5991.5,6033,5951,5968,309746,40074,48050,48340,47720,47720,607492,69248
2021-05-14 0:00:00,269.55,270.45,266.4,266.45,6045,6076,5994,6005.5,304155,39832,48430,48710,48210,48230,596228,66518
2021-05-15 0:00:00,267.35,269.35,265.3,268.7,6005,6056.5,5973.5,6036,302522,33469,48560,48900,48130,48700,590248,59210
2021-05-16 0:00:00,265.45,266.85,261.3,266.65,5986.5,5999,5901.5,5997.5,301336,38739,48250,48530,47980,48410,589004,66834
2021-05-17 0:00:00,270.05,271.65,264.15,264.5,6105,6116.5,5963.5,5969.5,300777,41585,48460,48760,48070,48130,586750,67076
2021-05-18 0:00:00,270.85,272.25,269.4,269.4,,,,,,,48770,48890,48570,48590,577274,88750
2021-05-19 0:00:00,273.6,274.55,269.05,270.7,6147,6167,6057.5,6101.5,299623,45884,48600,48950,48410,48830,574066,73992
2021-05-20 0:00:00,271,273.45,269.55,272.2,6086,6149.5,6071.5,6129.5,295053,30229,48930,49100,48740,48820,575360,71154
2021-05-21 0:00:00,269.05,271.25,265.5,270.8,6066,6115,6010,6093.5,292389,44013,48720,48910,48560,48870,576514,59292
2021-05-22 0:00:00,264.9,268.7,264.2,267.55,5975,6070.5,5963.5,6043.5,294889,45576,48570,48850,48310,48720,584512,105592
2021-05-23 0:00:00,,,,,5967,6005,5945.5,5977.5,295979,26299,48160,48610,47850,48550,602750,143512
2021-05-24 0:00:00,258.35,265.4,256.45,264.8,5815,5973,5800.5,5952,293680,62551,47910,48180,47630,48140,626442,102332
2021-05-25 0:00:00,259.25,260.2,258.15,258.45,5871,5891,5826.5,5842.5,287258,46832,47190,47430,46940,47380,658452,162966
2021-05-26 0:00:00,261.85,264.7,260.8,260.8,5927.5,5988,5870,5890,282682,44430,47500,47690,47320,47370,657916,119670
2021-05-27 0:00:00,260.35,263.1,258.1,260.2,5933,5947,5831,5915,282684,38975,47680,47960,47400,47720,663416,139198
2021-05-28 0:00:00,261.05,261.55,258.6,259.8,5910,5910.15,5850,5883,281847,29919,47660,47900,47430,47700,655998,178970
2021-05-29 0:00:00,260.4,263.5,256.6,260.75,5859,5962,5805,5890,280444,61652,47750,47940,47570,47660,646934,163546
2021-05-30 0:00:00,265.85,266.7,259.95,259.95,5997,6012.5,5851.5,5886,272738,52957,47560,47870,47200,47310,649874,214224
2021-05-31 0:00:00,266.45,269.6,265.55,266.25,6033,6074,5985,5999.5,276635,45947,48240,48660,47680,47810,632788,280520
2021-06-01 0:00:00,262.75,266.6,259.5,266.6,5973,6037,5896,5996.5,278982,43400,48600,48830,48420,48660,620032,201026
2021-06-02 0:00:00,263.35,263.6,259.8,259.8,5945,5955.5,5861.5,5872.5,277530,37719,48140,48530,47820,48360,633126,222616
2021-06-03 0:00:00,271.2,272,259.5,263.1,6086,6118.5,5855,5858,272437,69256,48240,48600,47880,47930,645466,68692
2021-06-04 0:00:00,271,272.3,270.65,272.25,6121,6145,6068.5,6108,270573,55011,49330,49580,49060,49060,633550,91780
2021-06-05 0:00:00,272.1,275,270.15,270.85,6082,6124,6045.5,6094.5,274387,41604,49280,49430,49080,49370,637668,44984
2021-06-06 0:00:00,283.65,283.8,275,276,6363,6382.5,6132.5,6141.5,273468,88284,49390,49790,48930,49180,647964,72296
2021-06-07 0:00:00,281.6,284.6,280.7,283.5,6353,6375.5,6289,6312.5,271367,50674,,,,,,
2021-06-08 0:00:00,280.35,282.35,277.2,277.2,6318,6329,6213,6292.5,274409,70518,49920,50200,49770,50200,632266,66892
2021-06-09 0:00:00,280.7,280.7,280.25,280.45,6282,6317,6256,6276.5,274325,43692,50350,50580,50180,50470,620360,71840
2021-06-10 0:00:00,278.3,282.8,276.35,281.6,6187,6290,6162.5,6277,273442,48183,50200,50490,49910,50370,594990,69526
2021-06-11 0:00:00,280.5,281.3,276.3,277.4,6258,6268,6156,6174,276573,47962,49830,50080,49560,49910,570042,74016
2021-06-12 0:00:00,278.75,282.25,275.55,280.1,6249,6290,6152,6255,280777,36276,,,,,,
2021-06-13 0:00:00,280.65,285.25,276,278.45,6280,6356,6178,6225.5,278691,55220,,,,,,
2021-06-14 0:00:00,283.4,283.95,279.65,280,6267,6339.5,6254.5,6271,281883,42413,,,,,,
2021-06-15 0:00:00,277.75,286.65,277.15,282.3,6290,6393.5,6207,6307,282570,40621,,,,,,
2021-06-16 0:00:00,276.3,279.45,274.55,278.95,6173,6245,6152,6234.5,285933,31180,,,,,,
2021-06-17 0:00:00,276.7,278.1,273.5,276.85,6178,6224.5,6126,6197,290376,32857,49860,50080,49660,50000,567944,49750
2021-06-18 0:00:00,280.65,281.85,275.05,276.85,6292,6303.5,6163,6202,295336,42708,50170,50380,49860,49900,571204,96634
2021-06-19 0:00:00,278.05,282,274.1,281.4,6239,6310.5,6212,6301,297420,35878,50600,51000,50060,50170,571306,141434
2021-06-20 0:00:00,280.3,281.6,271.3,274.9,6242,6300,6091.5,6176.5,301840,62867,50110,50840,49610,50700,561440,148398
2021-06-21 0:00:00,280.05,283.25,277.45,277.55,6302,6335,6228,6231.5,301586,42950,50340,50740,49910,50030,572836,142188
2021-06-22 0:00:00,278.85,283.9,277.2,280.85,6301,6342,6231.5,6295,299387,34439,50660,50970,50340,50630,562698,109754
2021-06-23 0:00:00,277.95,279.3,275.8,277.95,6215,6252.5,6183.5,6235.5,298065,57385,50160,50650,49750,50430,542156,53732
2021-06-24 0:00:00,277.8,280.45,275.4,278.15,6219,6276,6175,6230,295535,41542,49840,50030,49620,49880,541216,45886
2021-06-25 0:00:00,274.65,278.2,272.6,277.5,6157,6226,6121.5,6214.5,296136,41986,49940,50230,49660,50090,534418,54800
2021-06-26 0:00:00,277.8,278.8,272.8,273.25,6220,6242.5,6125.5,6135,299008,32149,49770,50000,49520,49610,527408,52356
2021-06-27 0:00:00,278.55,283.35,277.25,277.7,6242,6331.5,6211.5,6226,299628,44856,50200,50450,49990,50160,533760,45242
2021-06-28 0:00:00,275.8,278.5,273.9,277.8,6196,6237.5,6148,6216,300056,41562,50160,50600,49900,50600,519152,48128
2021-06-29 0:00:00,275.75,280.4,274.3,276.1,6179,6275.5,6171,6193,299143,31768,50100,50380,49700,49790,510454,68858
2021-06-30 0:00:00,275.45,277.35,271.55,274.7,6226,6227.5,6113.5,6165.5,301357,42594,49740,50270,49390,50110,495476,79636
2021-07-01 0:00:00,274.1,275.4,270.75,275.25,6160,6191,6100,6185,297310,40448,50020,50350,49720,50080,493964,63340
2021-07-02 0:00:00,274.05,278,269,274.7,6160,6240,6127,6199,300380,34438,49900,50190,49600,49730,492614,82362
2021-07-03 0:00:00,266.4,273.3,266.15,270.85,6032,6155.5,6014.5,6127,300923,58127,49810,50180,49600,50130,498082,91924
2021-07-04 0:00:00,265.9,268.05,264.6,267.3,5992,6057.5,5984,6026.5,296534,52257,49090,49390,48860,49390,514936,146594
2021-07-05 0:00:00,272.15,272.75,264.25,265.45,6090,6143,5974.5,6008,296738,65170,48790,49230,48450,48950,519944,139688
2021-07-06 0:00:00,280.7,282,270.2,272.05,6283,6315,6089.5,6129,300232,86165,49300,49960,48700,48760,516840,223504
2021-07-07 0:00:00,275.6,282.35,274.5,282,6191,6300.5,6171,6295,298932,48039,50000,50300,49730,49900,531200,192952
2021-07-08 0:00:00,273.25,277.7,272.4,275.25,6158,6226,6134.5,6198,299470,31528,49660,49900,49480,49710,528592,144330
2021-07-09 0:00:00,275.45,277.3,272.8,273,6153,6219.5,6136.5,6155,298773,37485,49500,49890,49210,49660,535462,187242
2021-07-10 0:00:00,273.6,274.8,270.3,274.1,6155,6170,6084,6152,297952,32010,49450,49690,49310,49630,538546,159576
2021-07-11 0:00:00,268.45,273.15,267.7,272.95,6056,6135.5,6034,6130,301664,36785,49280,49560,49070,49220,546464,170890
2021-07-12 0:00:00,267.65,270,266.55,268.1,6049,6085.5,6038,6050.5,303643,25413,49000,49160,48770,49070,546194,221910
2021-07-13 0:00:00,268.7,274.85,266.25,266.7,6073,6181,6016,6030,303843,46357,48900,49130,48670,48930,534954,195234
2021-07-14 0:00:00,271,272.2,266.4,268.35,6090,6123.5,6032,6064.5,305308,34687,48980,49350,48720,49090,532108,223268
2021-07-15 0:00:00,274.65,276.6,270.3,271.1,6184,6214,6095.5,6109,310414,45175,49190,49580,48920,48970,524252,238130
2021-07-16 0:00:00,279.85,280.25,273.3,274.4,6205,6278.5,6152.5,6188.5,307595,37030,49600,49780,49430,49550,506492,32466
2021-07-17 0:00:00,279.9,280.95,276,278.3,6259,6274,6190,6235,302333,40450,49740,49970,49440,49590,503786,43092
2021-07-18 0:00:00,276.65,284.6,274,279.9,6184,6296,6146,6241,296754,80806,49830,50090,49600,49860,505888,44260
2021-07-19 0:00:00,279.45,280.4,275.4,275.8,6235,6262.5,6162,6164,300532,33629,49410,50060,48800,49770,515116,104562
2021-07-20 0:00:00,,,,,6255,6267,6207.5,6225,300197,18579,49550,49720,49320,49540,515292,55626
2021-07-21 0:00:00,276.65,280.25,275.1,278.5,6207,6260,6154.5,6254,299340,36270,49590,49840,49320,49550,519236,69442
2021-07-22 0:00:00,275.55,278.15,273.7,275.9,6189,6230,6155,6187,298876,39370,49240,49430,49030,49250,518592,101420
2021-07-23 0:00:00,270.75,275.15,270.55,274.6,6121.5,6172,6092,6158,297396,38977,48980,49410,48510,49340,529012,160352
2021-07-24 0:00:00,279.55,280.25,271.45,271.65,6200,6269,6113,6113,293221,40206,48860,49240,48500,48800,523374,146972
2021-07-25 0:00:00,277.8,279.65,276.85,279.05,6212,6254.5,6196.5,6244.5,290391,34094,49440,49770,49060,49200,518516,124688
